cpu_available,mem_available,time
0.5,0.4995,5000000000
0.5,0.4995,5001000000
0.5,0.4995,5002000000
0.5,0.4995,5003000000
0.5,0.4995,5004000000
0.5,0.4995,5005000000
0.5,0.4995,5006000000
0.5,0.4995,5007000000
0.5,0.4995,5008000000
0.5,0.4995,5009000000
0.5,0.4995,5010000000
0.5,0.4995,5011000000
0.5,0.4995,5012000000
0.5,0.4995,5013000000
0.5,0.4995,5014000000
0.5,0.4995,5015000000
0.5,0.4995,5016000000
0.5,0.4995,5017000000
0.5,0.4995,5018000000
0.5,0.4995,5019000000
0.5,0.4995,5020000000
0.5,0.4995,5021000000
0.5,0.4995,5022000000
0.5,0.4995,5023000000
0.5,0.4995,5024000000
0.5,0.4995,5025000000
0.5,0.4995,5026000000
0.5,0.4995,5027000000
0.5,0.4995,5028000000
0.5,0.4995,5029000000
0.5,0.4995,5030000000
0.5,0.4995,5031000000
0.5,0.4995,5032000000
0.5,0.4995,5033000000
0.5,0.4995,5034000000
0.5,0.4995,5035000000
0.5,0.4995,5036000000
0.5,0.4995,5037000000
0.5,0.4995,5038000000
0.5,0.4995,5039000000
0.5,0.4995,5040000000
0.5,0.4995,5041000000
0.5,0.4995,5042000000
0.5,0.4995,5043000000
0.5,0.4995,5044000000
0.5,0.4995,5045000000
0.5,0.4995,5046000000
0.5,0.4995,5047000000
0.5,0.4995,5048000000
0.5,0.4995,5049000000
0.5,0.4995,5050000000
0.5,0.4995,5051000000
0.5,0.4995,5052000000
0.5,0.4995,5053000000
0.5,0.4995,5054000000
0.5,0.4995,5055000000
0.5,0.4995,5056000000
0.5,0.4995,5057000000
0.5,0.4995,5058000000
0.5,0.4995,5059000000
0.5,0.4995,5060000000
0.5,0.4995,5061000000
0.5,0.4995,5062000000
0.5,0.4995,5063000000
0.5,0.4995,5064000000
0.5,0.4995,5065000000
0.5,0.4995,5066000000
0.5,0.4995,5067000000
0.5,0.4995,5068000000
0.5,0.4995,5069000000
0.5,0.4995,5070000000
0.5,0.4995,5071000000
0.5,0.4995,5072000000
0.5,0.4995,5073000000
0.5,0.4995,5074000000
0.5,0.4995,5075000000
0.5,0.4995,5076000000
0.5,0.4995,5077000000
0.5,0.4995,5078000000
0.5,0.4995,5079000000
0.5,0.4995,5080000000
0.5,0.4995,5081000000
0.5,0.4995,5082000000
0.5,0.4995,5083000000
0.5,0.4995,5084000000
0.5,0.4995,5085000000
0.5,0.4995,5086000000
0.5,0.4995,5087000000
0.5,0.4995,5088000000
0.5,0.4995,5089000000
0.5,0.4995,5090000000
0.5,0.4995,5091000000
0.5,0.4995,5092000000
0.5,0.4995,5093000000
0.5,0.4995,5094000000
0.5,0.4995,5095000000
0.5,0.4995,5096000000
0.5,0.4995,5097000000
0.5,0.4995,5098000000
0.5,0.4995,5099000000
0.5,0.4995,5100000000
0.5,0.4995,5101000000
0.5,0.4995,5102000000
0.5,0.4995,5103000000
0.5,0.4995,5104000000
0.5,0.4995,5105000000
0.5,0.4995,5106000000
0.5,0.4995,5107000000
0.5,0.4995,5108000000
0.5,0.4995,5109000000
0.5,0.4995,5110000000
0.5,0.4995,5111000000
0.5,0.4995,5112000000
0.5,0.4995,5113000000
0.5,0.4995,5114000000
0.5,0.4995,5115000000
0.5,0.4995,5116000000
0.5,0.4995,5117000000
0.5,0.4995,5118000000
0.5,0.4995,5119000000
0.5,0.4995,5120000000
0.5,0.4995,5121000000
0.5,0.4995,5122000000
0.5,0.4995,5123000000
0.5,0.4995,5124000000
0.5,0.4995,5125000000
0.5,0.4995,5126000000
0.5,0.4995,5127000000
0.5,0.4995,5128000000
0.5,0.4995,5129000000
0.5,0.4995,5130000000
0.5,0.4995,5131000000
0.5,0.4995,5132000000
0.5,0.4995,5133000000
0.5,0.4995,5134000000
0.5,0.4995,5135000000
0.5,0.4995,5136000000
0.5,0.4995,5137000000
0.5,0.4995,5138000000
0.5,0.4995,5139000000
0.5,0.4995,5140000000
0.5,0.4995,5141000000
0.5,0.4995,5142000000
0.5,0.4995,5143000000
0.5,0.4995,5144000000
0.5,0.4995,5145000000
0.5,0.4995,5146000000
0.5,0.4995,5147000000
0.5,0.4995,5148000000
0.5,0.4995,5149000000
0.5,0.4995,5150000000
0.5,0.4995,5151000000
0.5,0.4995,5152000000
0.5,0.4995,5153000000
0.5,0.4995,5154000000
0.5,0.4995,5155000000
0.5,0.4995,5156000000
0.5,0.4995,5157000000
0.5,0.4995,5158000000
0.5,0.4995,5159000000
0.5,0.4995,5160000000
0.5,0.4995,5161000000
0.5,0.4995,5162000000
0.5,0.4995,5163000000
0.5,0.4995,5164000000
0.5,0.4995,5165000000
0.5,0.4995,5166000000
0.5,0.4995,5167000000
0.5,0.4995,5168000000
0.5,0.4995,5169000000
0.5,0.4995,5170000000
0.5,0.4995,5171000000
0.5,0.4995,5172000000
0.5,0.4995,5173000000
0.5,0.4995,5174000000
0.5,0.4995,5175000000
0.5,0.4995,5176000000
0.5,0.4995,5177000000
0.5,0.4995,5178000000
0.5,0.4995,5179000000
0.5,0.4995,5180000000
0.5,0.4995,5181000000
0.5,0.4995,5182000000
0.5,0.4995,5183000000
0.5,0.4995,5184000000
0.5,0.4995,5185000000
0.5,0.4995,5186000000
0.5,0.4995,5187000000
0.5,0.4995,5188000000
0.5,0.4995,5189000000
0.5,0.4995,5190000000
0.5,0.4995,5191000000
0.5,0.4995,5192000000
0.5,0.4995,5193000000
0.5,0.4995,5194000000
0.5,0.4995,5195000000
0.5,0.4995,5196000000
0.5,0.4995,5197000000
0.5,0.4995,5198000000
0.5,0.4995,5199000000
0.5,0.4995,5200000000
0.5,0.4995,5201000000
0.5,0.4995,5202000000
0.5,0.4995,5203000000
0.5,0.4995,5204000000
0.5,0.4995,5205000000
0.5,0.4995,5206000000
0.5,0.4995,5207000000
0.5,0.4995,5208000000
0.5,0.4995,5209000000
0.5,0.4995,5210000000
0.5,0.4995,5211000000
0.5,0.4995,5212000000
0.5,0.4995,5213000000
0.5,0.4995,5214000000
0.5,0.4995,5215000000
0.5,0.4995,5216000000
0.5,0.4995,5217000000
0.5,0.4995,5218000000
0.5,0.4995,5219000000
0.5,0.4995,5220000000
0.5,0.4995,5221000000
0.5,0.4995,5222000000
0.5,0.4995,5223000000
0.5,0.4995,5224000000
0.5,0.4995,5225000000
0.5,0.4995,5226000000
0.5,0.4995,5227000000
0.5,0.4995,5228000000
0.5,0.4995,5229000000
0.5,0.4995,5230000000
0.5,0.4995,5231000000
0.5,0.4995,5232000000
0.5,0.4995,5233000000
0.5,0.4995,5234000000
0.5,0.4995,5235000000
0.5,0.4995,5236000000
0.5,0.4995,5237000000
0.5,0.4995,5238000000
0.5,0.4995,5239000000
0.5,0.4995,5240000000
0.5,0.4995,5241000000
0.5,0.4995,5242000000
0.5,0.4995,5243000000
0.5,0.4995,5244000000
0.5,0.4995,5245000000
0.5,0.4995,5246000000
0.5,0.4995,5247000000
0.5,0.4995,5248000000
0.5,0.4995,5249000000
0.5,0.4995,5250000000
0.5,0.4995,5251000000
0.5,0.4995,5252000000
0.5,0.4995,5253000000
0.5,0.4995,5254000000
0.5,0.4995,5255000000
0.5,0.4995,5256000000
0.5,0.4995,5257000000
0.5,0.4995,5258000000
0.5,0.4995,5259000000
0.5,0.4995,5260000000
0.5,0.4995,5261000000
0.5,0.4995,5262000000
0.5,0.4995,5263000000
0.5,0.4995,5264000000
0.5,0.4995,5265000000
0.5,0.4995,5266000000
0.5,0.4995,5267000000
0.5,0.4995,5268000000
0.5,0.4995,5269000000
0.5,0.4995,5270000000
0.5,0.4995,5271000000
0.5,0.4995,5272000000
0.5,0.4995,5273000000
0.5,0.4995,5274000000
0.5,0.4995,5275000000
0.5,0.4995,5276000000
0.5,0.4995,5277000000
0.5,0.4995,5278000000
0.5,0.4995,5279000000
0.5,0.4995,5280000000
0.5,0.4995,5281000000
0.5,0.4995,5282000000
0.5,0.4995,5283000000
0.5,0.4995,5284000000
0.5,0.4995,5285000000
0.5,0.4995,5286000000
0.5,0.4995,5287000000
0.5,0.4995,5288000000
0.5,0.4995,5289000000
0.5,0.4995,5290000000
0.5,0.4995,5291000000
0.5,0.4995,5292000000
0.5,0.4995,5293000000
0.5,0.4995,5294000000
0.5,0.4995,5295000000
0.5,0.4995,5296000000
0.5,0.4995,5297000000
0.5,0.4995,5298000000
0.5,0.4995,5299000000
0.5,0.4995,5300000000
0.5,0.4995,5301000000
0.5,0.4995,5302000000
0.5,0.4995,5303000000
0.5,0.4995,5304000000
0.5,0.4995,5305000000
0.5,0.4995,5306000000
0.5,0.4995,5307000000
0.5,0.4995,5308000000
0.5,0.4995,5309000000
0.5,0.4995,5310000000
0.5,0.4995,5311000000
0.5,0.4995,5312000000
0.5,0.4995,5313000000
0.5,0.4995,5314000000
0.5,0.4995,5315000000
0.5,0.4995,5316000000
0.5,0.4995,5317000000
0.5,0.4995,5318000000
0.5,0.4995,5319000000
0.5,0.4995,5320000000
0.5,0.4995,5321000000
0.5,0.4995,5322000000
0.5,0.4995,5323000000
0.5,0.4995,5324000000
0.5,0.4995,5325000000
0.5,0.4995,5326000000
0.5,0.4995,5327000000
0.5,0.4995,5328000000
0.5,0.4995,5329000000
0.5,0.4995,5330000000
0.5,0.4995,5331000000
0.5,0.4995,5332000000
0.5,0.4995,5333000000
0.5,0.4995,5334000000
0.5,0.4995,5335000000
0.5,0.4995,5336000000
0.5,0.4995,5337000000
0.5,0.4995,5338000000
0.5,0.4995,5339000000
0.5,0.4995,5340000000
0.5,0.4995,5341000000
0.5,0.4995,5342000000
0.5,0.4995,5343000000
0.5,0.4995,5344000000
0.5,0.4995,5345000000
0.5,0.4995,5346000000
0.5,0.4995,5347000000
0.5,0.4995,5348000000
0.5,0.4995,5349000000
0.5,0.4995,5350000000
0.5,0.4995,5351000000
0.5,0.4995,5352000000
0.5,0.4995,5353000000
0.5,0.4995,5354000000
0.5,0.4995,5355000000
0.5,0.4995,5356000000
0.5,0.4995,5357000000
0.5,0.4995,5358000000
0.5,0.4995,5359000000
0.5,0.4995,5360000000
0.5,0.4995,5361000000
0.5,0.4995,5362000000
0.5,0.4995,5363000000
0.5,0.4995,5364000000
0.5,0.4995,5365000000
0.5,0.4995,5366000000
0.5,0.4995,5367000000
0.5,0.4995,5368000000
0.5,0.4995,5369000000
0.5,0.4995,5370000000
0.5,0.4995,5371000000
0.5,0.4995,5372000000
0.5,0.4995,5373000000
0.5,0.4995,5374000000
0.5,0.4995,5375000000
0.5,0.4995,5376000000
0.5,0.4995,5377000000
0.5,0.4995,5378000000
0.5,0.4995,5379000000
0.5,0.4995,5380000000
0.5,0.4995,5381000000
0.5,0.4995,5382000000
0.5,0.4995,5383000000
0.5,0.4995,5384000000
0.5,0.4995,5385000000
0.5,0.4995,5386000000
0.5,0.4995,5387000000
0.5,0.4995,5388000000
0.5,0.4995,5389000000
0.5,0.4995,5390000000
0.5,0.4995,5391000000
0.5,0.4995,5392000000
0.5,0.4995,5393000000
0.5,0.4995,5394000000
0.5,0.4995,5395000000
0.5,0.4995,5396000000
0.5,0.4995,5397000000
0.5,0.4995,5398000000
0.5,0.4995,5399000000
0.5,0.4995,5400000000
0.5,0.4995,5401000000
0.5,0.4995,5402000000
0.5,0.4995,5403000000
0.5,0.4995,5404000000
0.5,0.4995,5405000000
0.5,0.4995,5406000000
0.5,0.4995,5407000000
0.5,0.4995,5408000000
0.5,0.4995,5409000000
0.5,0.4995,5410000000
0.5,0.4995,5411000000
0.5,0.4995,5412000000
0.5,0.4995,5413000000
0.5,0.4995,5414000000
0.5,0.4995,5415000000
0.5,0.4995,5416000000
0.5,0.4995,5417000000
0.5,0.4995,5418000000
0.5,0.4995,5419000000
0.5,0.4995,5420000000
0.5,0.4995,5421000000
0.5,0.4995,5422000000
0.5,0.4995,5423000000
0.5,0.4995,5424000000
0.5,0.4995,5425000000
0.5,0.4995,5426000000
0.5,0.4995,5427000000
0.5,0.4995,5428000000
0.5,0.4995,5429000000
0.5,0.4995,5430000000
0.5,0.4995,5431000000
0.5,0.4995,5432000000
0.5,0.4995,5433000000
0.5,0.4995,5434000000
0.5,0.4995,5435000000
0.5,0.4995,5436000000
0.5,0.4995,5437000000
0.5,0.4995,5438000000
0.5,0.4995,5439000000
0.5,0.4995,5440000000
0.5,0.4995,5441000000
0.5,0.4995,5442000000
0.5,0.4995,5443000000
0.5,0.4995,5444000000
0.5,0.4995,5445000000
0.5,0.4995,5446000000
0.5,0.4995,5447000000
0.5,0.4995,5448000000
0.5,0.4995,5449000000
0.5,0.4995,5450000000
0.5,0.4995,5451000000
0.5,0.4995,5452000000
0.5,0.4995,5453000000
0.5,0.4995,5454000000
0.5,0.4995,5455000000
0.5,0.4995,5456000000
0.5,0.4995,5457000000
0.5,0.4995,5458000000
0.5,0.4995,5459000000
0.5,0.4995,5460000000
0.5,0.4995,5461000000
0.5,0.4995,5462000000
0.5,0.4995,5463000000
0.5,0.4995,5464000000
0.5,0.4995,5465000000
0.5,0.4995,5466000000
0.5,0.4995,5467000000
0.5,0.4995,5468000000
0.5,0.4995,5469000000
0.5,0.4995,5470000000
0.5,0.4995,5471000000
0.5,0.4995,5472000000
0.5,0.4995,5473000000
0.5,0.4995,5474000000
0.5,0.4995,5475000000
0.5,0.4995,5476000000
0.5,0.4995,5477000000
0.5,0.4995,5478000000
0.5,0.4995,5479000000
0.5,0.4995,5480000000
0.5,0.4995,5481000000
0.5,0.4995,5482000000
0.5,0.4995,5483000000
0.5,0.4995,5484000000
0.5,0.4995,5485000000
0.5,0.4995,5486000000
0.5,0.4995,5487000000
0.5,0.4995,5488000000
0.5,0.4995,5489000000
0.5,0.4995,5490000000
0.5,0.4995,5491000000
0.5,0.4995,5492000000
0.5,0.4995,5493000000
0.5,0.4995,5494000000
0.5,0.4995,5495000000
0.5,0.4995,5496000000
0.5,0.4995,5497000000
0.5,0.4995,5498000000
0.5,0.4995,5499000000
0.5,0.4995,5500000000
0.5,0.4995,5501000000
0.5,0.4995,5502000000
0.5,0.4995,5503000000
0.5,0.4995,5504000000
0.5,0.4995,5505000000
0.5,0.4995,5506000000
0.5,0.4995,5507000000
0.5,0.4995,5508000000
0.5,0.4995,5509000000
0.5,0.4995,5510000000
0.5,0.4995,5511000000
0.5,0.4995,5512000000
0.5,0.4995,5513000000
0.5,0.4995,5514000000
0.5,0.4995,5515000000
0.5,0.4995,5516000000
0.5,0.4995,5517000000
0.5,0.4995,5518000000
0.5,0.4995,5519000000
0.5,0.4995,5520000000
0.5,0.4995,5521000000
0.5,0.4995,5522000000
0.5,0.4995,5523000000
0.5,0.4995,5524000000
0.5,0.4995,5525000000
0.5,0.4995,5526000000
0.5,0.4995,5527000000
0.5,0.4995,5528000000
0.5,0.4995,5529000000
0.5,0.4995,5530000000
0.5,0.4995,5531000000
0.5,0.4995,5532000000
0.5,0.4995,5533000000
0.5,0.4995,5534000000
0.5,0.4995,5535000000
0.5,0.4995,5536000000
0.5,0.4995,5537000000
0.5,0.4995,5538000000
0.5,0.4995,5539000000
0.5,0.4995,5540000000
0.5,0.4995,5541000000
0.5,0.4995,5542000000
0.5,0.4995,5543000000
0.5,0.4995,5544000000
0.5,0.4995,5545000000
0.5,0.4995,5546000000
0.5,0.4995,5547000000
0.5,0.4995,5548000000
0.5,0.4995,5549000000
0.5,0.4995,5550000000
0.5,0.4995,5551000000
0.5,0.4995,5552000000
0.5,0.4995,5553000000
0.5,0.4995,5554000000
0.5,0.4995,5555000000
0.5,0.4995,5556000000
0.5,0.4995,5557000000
0.5,0.4995,5558000000
0.5,0.4995,5559000000
0.5,0.4995,5560000000
0.5,0.4995,5561000000
0.5,0.4995,5562000000
0.5,0.4995,5563000000
0.5,0.4995,5564000000
0.5,0.4995,5565000000
0.5,0.4995,5566000000
0.5,0.4995,5567000000
0.5,0.4995,5568000000
0.5,0.4995,5569000000
0.5,0.4995,5570000000
0.5,0.4995,5571000000
0.5,0.4995,5572000000
0.5,0.4995,5573000000
0.5,0.4995,5574000000
0.5,0.4995,5575000000
0.5,0.4995,5576000000
0.5,0.4995,5577000000
0.5,0.4995,5578000000
0.5,0.4995,5579000000
0.5,0.4995,5580000000
0.5,0.4995,5581000000
0.5,0.4995,5582000000
0.5,0.4995,5583000000
0.5,0.4995,5584000000
0.5,0.4995,5585000000
0.5,0.4995,5586000000
0.5,0.4995,5587000000
0.5,0.4995,5588000000
0.5,0.4995,5589000000
0.5,0.4995,5590000000
0.5,0.4995,5591000000
0.5,0.4995,5592000000
0.5,0.4995,5593000000
0.5,0.4995,5594000000
0.5,0.4995,5595000000
0.5,0.4995,5596000000
0.5,0.4995,5597000000
0.5,0.4995,5598000000
0.5,0.4995,5599000000
0.5,0.4995,5600000000
0.5,0.4995,5601000000
0.5,0.4995,5602000000
0.5,0.4995,5603000000
0.5,0.4995,5604000000
0.5,0.4995,5605000000
0.5,0.4995,5606000000
0.5,0.4995,5607000000
0.5,0.4995,5608000000
0.5,0.4995,5609000000
0.5,0.4995,5610000000
0.5,0.4995,5611000000
0.5,0.4995,5612000000
0.5,0.4995,5613000000
0.5,0.4995,5614000000
0.5,0.4995,5615000000
0.5,0.4995,5616000000
0.5,0.4995,5617000000
0.5,0.4995,5618000000
0.5,0.4995,5619000000
0.5,0.4995,5620000000
0.5,0.4995,5621000000
0.5,0.4995,5622000000
0.5,0.4995,5623000000
0.5,0.4995,5624000000
0.5,0.4995,5625000000
0.5,0.4995,5626000000
0.5,0.4995,5627000000
0.5,0.4995,5628000000
0.5,0.4995,5629000000
0.5,0.4995,5630000000
0.5,0.4995,5631000000
0.5,0.4995,5632000000
0.5,0.4995,5633000000
0.5,0.4995,5634000000
0.5,0.4995,5635000000
0.5,0.4995,5636000000
0.5,0.4995,5637000000
0.5,0.4995,5638000000
0.5,0.4995,5639000000
0.5,0.4995,5640000000
0.5,0.4995,5641000000
0.5,0.4995,5642000000
0.5,0.4995,5643000000
0.5,0.4995,5644000000
0.5,0.4995,5645000000
0.5,0.4995,5646000000
0.5,0.4995,5647000000
0.5,0.4995,5648000000
0.5,0.4995,5649000000
0.5,0.4995,5650000000
0.5,0.4995,5651000000
0.5,0.4995,5652000000
0.5,0.4995,5653000000
0.5,0.4995,5654000000
0.5,0.4995,5655000000
0.5,0.4995,5656000000
0.5,0.4995,5657000000
0.5,0.4995,5658000000
0.5,0.4995,5659000000
0.5,0.4995,5660000000
0.5,0.4995,5661000000
0.5,0.4995,5662000000
0.5,0.4995,5663000000
0.5,0.4995,5664000000
0.5,0.4995,5665000000
0.5,0.4995,5666000000
0.5,0.4995,5667000000
0.5,0.4995,5668000000
0.5,0.4995,5669000000
0.5,0.4995,5670000000
0.5,0.4995,5671000000
0.5,0.4995,5672000000
0.5,0.4995,5673000000
0.5,0.4995,5674000000
0.5,0.4995,5675000000
0.5,0.4995,5676000000
0.5,0.4995,5677000000
0.5,0.4995,5678000000
0.5,0.4995,5679000000
0.5,0.4995,5680000000
0.5,0.4995,5681000000
0.5,0.4995,5682000000
0.5,0.4995,5683000000
0.5,0.4995,5684000000
0.5,0.4995,5685000000
0.5,0.4995,5686000000
0.5,0.4995,5687000000
0.5,0.4995,5688000000
0.5,0.4995,5689000000
0.5,0.4995,5690000000
0.5,0.4995,5691000000
0.5,0.4995,5692000000
0.5,0.4995,5693000000
0.5,0.4995,5694000000
0.5,0.4995,5695000000
0.5,0.4995,5696000000
0.5,0.4995,5697000000
0.5,0.4995,5698000000
0.5,0.4995,5699000000
0.5,0.4995,5700000000
0.5,0.4995,5701000000
0.5,0.4995,5702000000
0.5,0.4995,5703000000
0.5,0.4995,5704000000
0.5,0.4995,5705000000
0.5,0.4995,5706000000
0.5,0.4995,5707000000
0.5,0.4995,5708000000
0.5,0.4995,5709000000
0.5,0.4995,5710000000
0.5,0.4995,5711000000
0.5,0.4995,5712000000
0.5,0.4995,5713000000
0.5,0.4995,5714000000
0.5,0.4995,5715000000
0.5,0.4995,5716000000
0.5,0.4995,5717000000
0.5,0.4995,5718000000
0.5,0.4995,5719000000
0.5,0.4995,5720000000
0.5,0.4995,5721000000
0.5,0.4995,5722000000
0.5,0.4995,5723000000
0.5,0.4995,5724000000
0.5,0.4995,5725000000
0.5,0.4995,5726000000
0.5,0.4995,5727000000
0.5,0.4995,5728000000
0.5,0.4995,5729000000
0.5,0.4995,5730000000
0.5,0.4995,5731000000
0.5,0.4995,5732000000
0.5,0.4995,5733000000
0.5,0.4995,5734000000
0.5,0.4995,5735000000
0.5,0.4995,5736000000
0.5,0.4995,5737000000
0.5,0.4995,5738000000
0.5,0.4995,5739000000
0.5,0.4995,5740000000
0.5,0.4995,5741000000
0.5,0.4995,5742000000
0.5,0.4995,5743000000
0.5,0.4995,5744000000
0.5,0.4995,5745000000
0.5,0.4995,5746000000
0.5,0.4995,5747000000
0.5,0.4995,5748000000
0.5,0.4995,5749000000
0.5,0.4995,5750000000
0.5,0.4995,5751000000
0.5,0.4995,5752000000
0.5,0.4995,5753000000
0.5,0.4995,5754000000
0.5,0.4995,5755000000
0.5,0.4995,5756000000
0.5,0.4995,5757000000
0.5,0.4995,5758000000
0.5,0.4995,5759000000
0.5,0.4995,5760000000
0.5,0.4995,5761000000
0.5,0.4995,5762000000
0.5,0.4995,5763000000
0.5,0.4995,5764000000
0.5,0.4995,5765000000
0.5,0.4995,5766000000
0.5,0.4995,5767000000
0.5,0.4995,5768000000
0.5,0.4995,5769000000
0.5,0.4995,5770000000
0.5,0.4995,5771000000
0.5,0.4995,5772000000
0.5,0.4995,5773000000
0.5,0.4995,5774000000
0.5,0.4995,5775000000
0.5,0.4995,5776000000
0.5,0.4995,5777000000
0.5,0.4995,5778000000
0.5,0.4995,5779000000
0.5,0.4995,5780000000
0.5,0.4995,5781000000
0.5,0.4995,5782000000
0.5,0.4995,5783000000
0.5,0.4995,5784000000
0.5,0.4995,5785000000
0.5,0.4995,5786000000
0.5,0.4995,5787000000
0.5,0.4995,5788000000
0.5,0.4995,5789000000
0.5,0.4995,5790000000
0.5,0.4995,5791000000
0.5,0.4995,5792000000
0.5,0.4995,5793000000
0.5,0.4995,5794000000
0.5,0.4995,5795000000
0.5,0.4995,5796000000
0.5,0.4995,5797000000
0.5,0.4995,5798000000
0.5,0.4995,5799000000
0.5,0.4995,5800000000
0.5,0.4995,5801000000
0.5,0.4995,5802000000
0.5,0.4995,5803000000
0.5,0.4995,5804000000
0.5,0.4995,5805000000
0.5,0.4995,5806000000
0.5,0.4995,5807000000
0.5,0.4995,5808000000
0.5,0.4995,5809000000
0.5,0.4995,5810000000
0.5,0.4995,5811000000
0.5,0.4995,5812000000
0.5,0.4995,5813000000
0.5,0.4995,5814000000
0.5,0.4995,5815000000
0.5,0.4995,5816000000
0.5,0.4995,5817000000
0.5,0.4995,5818000000
0.5,0.4995,5819000000
0.5,0.4995,5820000000
0.5,0.4995,5821000000
0.5,0.4995,5822000000
0.5,0.4995,5823000000
0.5,0.4995,5824000000
0.5,0.4995,5825000000
0.5,0.4995,5826000000
0.5,0.4995,5827000000
0.5,0.4995,5828000000
0.5,0.4995,5829000000
0.5,0.4995,5830000000
0.5,0.4995,5831000000
0.5,0.4995,5832000000
0.5,0.4995,5833000000
0.5,0.4995,5834000000
0.5,0.4995,5835000000
0.5,0.4995,5836000000
0.5,0.4995,5837000000
0.5,0.4995,5838000000
0.5,0.4995,5839000000
0.5,0.4995,5840000000
0.5,0.4995,5841000000
0.5,0.4995,5842000000
0.5,0.4995,5843000000
0.5,0.4995,5844000000
0.5,0.4995,5845000000
0.5,0.4995,5846000000
0.5,0.4995,5847000000
0.5,0.4995,5848000000
0.5,0.4995,5849000000
0.5,0.4995,5850000000
0.5,0.4995,5851000000
0.5,0.4995,5852000000
0.5,0.4995,5853000000
0.5,0.4995,5854000000
0.5,0.4995,5855000000
0.5,0.4995,5856000000
0.5,0.4995,5857000000
0.5,0.4995,5858000000
0.5,0.4995,5859000000
0.5,0.4995,5860000000
0.5,0.4995,5861000000
0.5,0.4995,5862000000
0.5,0.4995,5863000000
0.5,0.4995,5864000000
0.5,0.4995,5865000000
0.5,0.4995,5866000000
0.5,0.4995,5867000000
0.5,0.4995,5868000000
0.5,0.4995,5869000000
0.5,0.4995,5870000000
0.5,0.4995,5871000000
0.5,0.4995,5872000000
0.5,0.4995,5873000000
0.5,0.4995,5874000000
0.5,0.4995,5875000000
0.5,0.4995,5876000000
0.5,0.4995,5877000000
0.5,0.4995,5878000000
0.5,0.4995,5879000000
0.5,0.4995,5880000000
0.5,0.4995,5881000000
0.5,0.4995,5882000000
0.5,0.4995,5883000000
0.5,0.4995,5884000000
0.5,0.4995,5885000000
0.5,0.4995,5886000000
0.5,0.4995,5887000000
0.5,0.4995,5888000000
0.5,0.4995,5889000000
0.5,0.4995,5890000000
0.5,0.4995,5891000000
0.5,0.4995,5892000000
0.5,0.4995,5893000000
0.5,0.4995,5894000000
0.5,0.4995,5895000000
0.5,0.4995,5896000000
0.5,0.4995,5897000000
0.5,0.4995,5898000000
0.5,0.4995,5899000000
0.5,0.4995,5900000000
0.5,0.4995,5901000000
0.5,0.4995,5902000000
0.5,0.4995,5903000000
0.5,0.4995,5904000000
0.5,0.4995,5905000000
0.5,0.4995,5906000000
0.5,0.4995,5907000000
0.5,0.4995,5908000000
0.5,0.4995,5909000000
0.5,0.4995,5910000000
0.5,0.4995,5911000000
0.5,0.4995,5912000000
0.5,0.4995,5913000000
0.5,0.4995,5914000000
0.5,0.4995,5915000000
0.5,0.4995,5916000000
0.5,0.4995,5917000000
0.5,0.4995,5918000000
0.5,0.4995,5919000000
0.5,0.4995,5920000000
0.5,0.4995,5921000000
0.5,0.4995,5922000000
0.5,0.4995,5923000000
0.5,0.4995,5924000000
0.5,0.4995,5925000000
0.5,0.4995,5926000000
0.5,0.4995,5927000000
0.5,0.4995,5928000000
0.5,0.4995,5929000000
0.5,0.4995,5930000000
0.5,0.4995,5931000000
0.5,0.4995,5932000000
0.5,0.4995,5933000000
0.5,0.4995,5934000000
0.5,0.4995,5935000000
0.5,0.4995,5936000000
0.5,0.4995,5937000000
0.5,0.4995,5938000000
0.5,0.4995,5939000000
0.5,0.4995,5940000000
0.5,0.4995,5941000000
0.5,0.4995,5942000000
0.5,0.4995,5943000000
0.5,0.4995,5944000000
0.5,0.4995,5945000000
0.5,0.4995,5946000000
0.5,0.4995,5947000000
0.5,0.4995,5948000000
0.5,0.4995,5949000000
0.5,0.4995,5950000000
0.5,0.4995,5951000000
0.5,0.4995,5952000000
0.5,0.4995,5953000000
0.5,0.4995,5954000000
0.5,0.4995,5955000000
0.5,0.4995,5956000000
0.5,0.4995,5957000000
0.5,0.4995,5958000000
0.5,0.4995,5959000000
0.5,0.4995,5960000000
0.5,0.4995,5961000000
0.5,0.4995,5962000000
0.5,0.4995,5963000000
0.5,0.4995,5964000000
0.5,0.4995,5965000000
0.5,0.4995,5966000000
0.5,0.4995,5967000000
0.5,0.4995,5968000000
0.5,0.4995,5969000000
0.5,0.4995,5970000000
0.5,0.4995,5971000000
0.5,0.4995,5972000000
0.5,0.4995,5973000000
0.5,0.4995,5974000000
0.5,0.4995,5975000000
0.5,0.4995,5976000000
0.5,0.4995,5977000000
0.5,0.4995,5978000000
0.5,0.4995,5979000000
0.5,0.4995,5980000000
0.5,0.4995,5981000000
0.5,0.4995,5982000000
0.5,0.4995,5983000000
0.5,0.4995,5984000000
0.5,0.4995,5985000000
0.5,0.4995,5986000000
0.5,0.4995,5987000000
0.5,0.4995,5988000000
0.5,0.4995,5989000000
0.5,0.4995,5990000000
0.5,0.4995,5991000000
0.5,0.4995,5992000000
0.5,0.4995,5993000000
0.5,0.4995,5994000000
0.5,0.4995,5995000000
0.5,0.4995,5996000000
0.5,0.4995,5997000000
0.5,0.4995,5998000000
